Specialty	Year	Class	Name	Value
Vascular Surgery	2015	PGY1	Total Matches	55
Vascular Surgery	2016	PGY1	Positions Offered	56
Vascular Surgery	2016	PGY1	MD Senior Applicants	75
Vascular Surgery	2016	PGY1	Total Applicants	123
Vascular Surgery	2016	PGY1	MD Senior Matches	49
Vascular Surgery	2016	PGY1	Total Matches	56
Vascular Surgery	2017	PGY1	Positions Offered	60
Vascular Surgery	2017	PGY1	MD Senior Applicants	70
Vascular Surgery	2017	PGY1	Total Applicants	108
Vascular Surgery	2017	PGY1	MD Senior Matches	48
Vascular Surgery	2017	PGY1	Total Matches	59
Vascular Surgery	2018	PGY1	Positions Offered	60
Vascular Surgery	2018	PGY1	MD Senior Applicants	61
Vascular Surgery	2018	PGY1	Total Applicants	91
Vascular Surgery	2018	PGY1	MD Senior Matches	50
Vascular Surgery	2018	PGY1	Total Matches	58
Vascular Surgery	2019	PGY1	Positions Offered	66
Vascular Surgery	2019	PGY1	MD Senior Applicants	59
Vascular Surgery	2019	PGY1	Total Applicants	111
Vascular Surgery	2019	PGY1	MD Senior Matches	52
Vascular Surgery	2019	PGY1	Total Matches	64
Vascular Surgery	2020	PGY1	Positions Offered	75
Vascular Surgery	2020	PGY1	MD Senior Applicants	82
Vascular Surgery	2020	PGY1	Total Applicants	153
Vascular Surgery	2020	PGY1	MD Senior Matches	61
Vascular Surgery	2020	PGY1	Total Matches	73
Vascular Surgery	2021	PGY1	Positions Offered	79
Vascular Surgery	2021	PGY1	MD Senior Applicants	94
Vascular Surgery	2021	PGY1	Total Applicants	181
Vascular Surgery	2021	PGY1	MD Senior Matches	65
Vascular Surgery	2021	PGY1	Total Matches	79
Vascular Surgery	2022	PGY1	Positions Offered	84
Vascular Surgery	2022	PGY1	MD Senior Applicants	100
Vascular Surgery	2022	PGY1	Total Applicants	168
Vascular Surgery	2022	PGY1	MD Senior Matches	72
Vascular Surgery	2022	PGY1	Total Matches	84
